0.07553194	0.0088543	0.048277285	0.012374621	0.061446816	-0.050045505	-0.005466389	0.029066712	-0.14687493	-0.11534437	-0.18774325	0.025081312	0.023737442	-0.036303263	-0.044103406	-0.07046878
0.06346866	-0.009763075	-0.0020492023	-0.024116214	0.06771352	-0.14855145	0.05040994	0.033817817	-0.14767757	-0.0501621	-0.14951544	-0.006934354	0.019029643	-0.0072744177	0.008619455	-0.09200243
0.06301043	-0.035531733	0.077691786	-0.025675165	0.02895265	-0.07225485	0.032417957	-0.06206838	-0.16523689	-0.047886018	-0.025375145	-0.037491612	0.031890493	-0.058700193	-0.0029905862	-0.061401237
0.07780679	0.04977162	0.09336396	0.0053729136	0.056622557	-0.11608508	0.10465196	-0.010572519	-0.06639641	-0.029954989	-0.092285566	0.08621301	0.05198716	-0.022748923	0.03618455	-0.08502178
-0.036290906	0.015247168	0.02995716	-0.056971945	-0.014543535	-0.02457818	0.002989768	-0.06393119	-0.15005243	-0.0153068565	-0.067272045	0.019286932	0.06276792	-0.037854668	-0.05907387	-0.050955564
0.0795425	0.039563686	0.10021962	-0.042462945	0.0980276	-0.12800913	0.07682912	0.050548367	-0.07987225	-0.04411457	-0.107372314	-0.01684392	0.026721124	-0.05979607	0.052857388	-0.036696464
0.033159506	-0.025651166	0.058138624	-0.012165415	0.011927208	-0.08370804	0.041160133	0.045487843	-0.06860864	-0.056081638	-0.08606315	-0.012721182	-0.033169724	0.071674705	-0.06002059	-0.024438236
0.028826175	0.048718523	0.07506555	-0.065739065	0.058063194	-0.12206002	0.05657919	-0.015826922	-0.09022076	-0.053694732	-0.09529911	0.033734713	0.070683174	-0.012194146	-0.016950445	-0.018132983
0.060020026	0.022951012	0.039609604	-0.02896855	0.060426936	-0.06216677	0.08916493	0.0074103116	-0.11205134	-0.06765361	-0.15699281	-0.018106097	0.029855376	0.022834437	-0.009099791	-0.080327384
0.09066229	0.032620672	0.09585561	-0.012277278	0.02292323	-0.096584626	-0.015579053	-0.06680201	-0.1373668	-0.08994597	-0.16138986	-0.027435774	0.039532207	0.020305369	0.017023062	-0.018151985
0.017558306	0.043905262	-0.022353124	0.018848235	0.05311752	-0.109285064	0.012767966	-0.023800777	-0.16532227	0.02426476	-0.1709041	-0.06193916	0.068518	-0.058571205	0.018659463	-0.0016763702
0.022380205	-0.029078826	-0.00045708774	-0.06522028	0.0032687597	-0.11156256	0.06860198	-0.01736708	-0.07884716	-0.028787442	-0.15032992	0.04787699	0.05404128	-0.030042946	0.009601364	-0.031559125
0.03843227	-0.016222399	0.04338442	-0.0014699167	0.03214404	-0.01576056	0.01917169	0.021404522	-0.15992291	0.008454044	-0.06938458	0.047458403	0.084734336	-0.006574089	-0.013275001	-0.046380203
-0.0669901	-0.009589031	0.05532192	-0.03469776	0.051136084	-0.08382804	-0.017651573	0.060275707	-0.084310904	-0.0631757	-0.05726523	0.08718529	-0.03049312	0.0014383397	-0.0026340294	0.029379662
0.06560055	-0.023238864	0.078295216	-0.024337856	0.061983466	-0.09718322	0.0025550353	-0.056578897	-0.09046381	-0.026050262	-0.06227395	0.0013086081	0.036091696	-0.034942154	-0.10203455	-0.074869104
0.06431838	-0.02302588	-0.08384343	-0.019879097	0.023858827	-0.035100043	0.044133887	0.059127662	-0.12475067	0.018545521	-0.17574766	0.017220307	-0.017798621	-0.045971226	0.009312108	-0.090598255
0.019249363	0.023281002	0.11081084	0.0057495194	0.10152686	-0.06953591	-0.017823221	0.03672236	-0.14284408	-0.043736394	-0.04882715	0.020230424	0.044096984	-0.055673495	-0.025013236	-0.099927954
0.023969011	0.014524513	0.0017284534	-0.03732994	0.0014417309	-0.09717673	0.023674162	0.053102046	-0.1262793	-0.05152453	-0.07643989	0.07637149	0.041959155	0.030061653	0.043411877	-0.071951985
0.034336872	0.008063041	0.08179108	-0.069514304	-0.053567603	-0.03805957	0.13287959	-0.014049477	-0.012111603	-0.064250365	-0.048933674	0.012629809	0.09931997	-0.04330195	-0.008889641	-0.023803128
0.079438135	-0.06470328	0.06959789	-0.04898141	0.0022600964	-0.010641654	0.014812085	0.0071822116	-0.0885206	-0.037847277	-0.14876008	0.0068920804	0.041140884	-0.007704907	0.030202316	0.010371393
-0.037937336	0.0047437605	0.012239451	-0.03313901	-0.0028980789	-0.03752534	0.09304902	-0.053985525	-0.013257574	-0.10866533	-0.18250762	-0.043133866	0.014244154	-0.06367617	0.06257603	0.039654493
0.039794803	0.08586096	-0.05722634	-0.049554974	0.0122353	-0.0500408	0.03660095	0.031784594	-0.14876804	-0.052535795	-0.11057525	0.028980201	-0.017047761	-0.06185292	0.024236117	-0.0042505376
0.10653145	-0.08473545	0.021687502	0.098098	0.01047605	-0.072114155	0.07651116	-0.027527584	-0.08915098	-0.05754084	-0.13342078	-0.067300476	0.1252665	-0.009628989	0.03418325	-0.051551994
0.018907014	-0.048866447	0.011920921	-0.07428739	0.098916724	-0.0810997	0.01771912	-0.0015881415	-0.008109397	-0.01752743	-0.18069537	0.060375847	0.012414819	-0.068958856	0.045940317	0.040431827
0.01842033	0.037433013	0.087852895	0.042018782	0.07020887	-0.036018714	0.10225634	-0.0013530296	-0.036280237	-0.0074680555	-0.006436154	0.05004745	1.3953482e-05	0.05524077	0.020073561	-0.062369034
0.08671276	0.08872478	0.051012106	-0.02425661	0.08031291	-0.10256606	-0.02609829	0.029667092	-0.062469285	-0.0400968	-0.05573911	-0.01651806	0.013249168	0.01281709	-0.06352463	0.056694012
0.08677824	-0.050161473	0.06397571	-0.027092863	0.035944007	-0.028595911	0.04875221	0.009236396	0.0037547576	-0.06919093	-0.061043713	0.007864812	0.10313306	-0.0385571	0.039209403	-0.041606
0.113997824	0.09646031	0.05053484	-0.06122067	0.12940487	-0.066911004	0.04919426	-0.0057712165	-0.06209584	-0.06584226	-0.06278361	-0.0012931168	0.04719491	-0.05697595	0.04614666	-0.009828235
0.008876004	0.029482407	0.02185726	0.019804599	0.022029348	-0.022825412	-0.040179025	0.0100744	-0.14514677	-0.023204409	-0.11145376	0.04897493	0.04231665	0.04680119	0.029208845	-0.022911133
0.014700488	0.06387335	0.13274598	-0.081749514	-0.02151594	-0.02782999	0.033428434	-0.016736818	-0.08199488	-0.030951336	-0.0969996	0.008204257	0.0554361	0.030445455	0.032604348	0.04355718
0.0034746001	0.033339445	0.04476777	-0.03605982	-0.0042330944	0.0122532975	0.04349903	0.035807457	-0.15284881	-0.03248003	-0.10265557	0.07865386	0.104336575	-0.04746712	0.051975865	0.008383671
0.0026623602	0.031385984	-2.1360902e-06	-0.0586482	0.07471702	0.016254539	-0.015804626	-0.029305845	-0.0017381704	-0.019163659	-0.004239949	0.0009188772	-0.026446702	-0.008345183	0.1045543	0.015532786
0.050981265	-0.015762638	0.023691367	-0.092306264	0.14248924	-0.06343816	0.041019592	-0.021602461	0.0016504131	0.0063283076	-0.122548684	0.065213405	0.050708823	-0.022958381	0.0028108314	-0.031816807
0.017405476	0.05418206	0.029044962	-0.06864338	0.035821464	-0.02552917	-0.024688227	-0.0053307875	-0.1511937	-0.04838953	-0.016871514	-0.03382926	0.072639056	0.009915167	0.057067446	0.012366565
-0.0041297968	-0.044429753	0.084770285	-0.011329968	0.015768724	-0.13528787	-0.051129498	-0.016088776	-0.0347768	-0.03535371	-0.05219922	0.03247845	0.054864522	-0.016753739	0.026963178	-0.0026653688
-0.011927008	0.074721426	0.057438567	-0.077449016	0.017867755	-0.10406042	-0.0457675	-0.021396946	-0.21987693	-0.02317348	-0.08567562	0.027337434	0.043191083	0.04563302	-0.013564125	-0.06026661
-0.085491195	-0.061713737	-0.015313057	0.018764254	-0.05847746	-0.0035471413	-0.0633349	-0.048961926	-0.056688774	-0.08117528	-0.07572156	0.003735718	-0.10860714	-0.0052885925	-0.020265603	-0.05933801
-0.061982885	0.030792246	0.08115605	-0.030032407	0.07866572	-0.09000705	0.014058499	0.0067733456	-0.18958627	0.015403677	-0.12610255	-0.003262306	-0.09360392	0.0053591616	-0.06981711	0.00627103
-0.02844355	-0.009466025	0.02169361	-0.01755152	-0.009841896	-0.06098559	-0.016668253	0.025936913	-0.06857311	-0.018895773	-0.040219307	0.04146666	-0.14367385	-0.018154824	0.019967062	-0.05051383
0.051017825	0.0040493687	0.055295624	-0.040404517	0.007602174	-0.02801025	-0.02635013	-0.0026167212	-0.00840937	-0.08637319	-0.009581975	-0.00031035946	0.050473828	-0.045626394	-0.0027801804	-0.026579509
0.046024356	0.08714049	0.0025340188	-0.095612906	0.043230813	-0.067756176	0.018059883	-0.020935278	-0.057146266	-0.12428741	-0.046352208	0.07461476	0.04363453	-0.046802104	-0.056651898	-0.04949648
-0.010820581	-0.021249576	0.012931178	-0.035159733	0.031231495	-0.062007334	-0.054106567	0.008016503	-0.093752645	-0.027329085	-0.09934305	0.03594945	0.04187395	0.007066583	-0.022184089	-0.049923617
0.0073782206	-0.029279336	0.08306548	0.037423737	0.016024511	-0.054510035	0.09857426	-0.026006768	-0.034335393	0.013697783	-0.07173124	0.034605242	-0.013666293	0.0058961427	-0.024440326	-0.081967
-0.03529455	0.048435908	0.09705649	0.0004099934	0.05528548	-0.073700115	0.0027920792	0.044728853	-0.104027554	-0.023337742	-0.0625031	0.06565664	-0.0345631	-0.0019417395	0.010567318	0.033469852
-0.0010150172	-0.09038116	0.03911452	0.027452772	-0.03610549	-0.06141775	0.051999144	0.0138975205	-0.049140237	-0.06854782	-0.06357753	-0.0014990987	-0.044713534	-0.0846252	-0.056051355	-0.026677746
0.052063543	0.046640113	0.041145075	-0.110967785	0.045208547	-0.0019148177	-0.005083184	0.02057487	-0.0795364	-0.022917455	-0.039406523	0.038385924	0.022664204	-0.013709179	0.020131323	-0.000190786
0.06830189	-0.032534435	0.025731346	-0.053006895	0.055611834	-0.06768627	0.05410958	0.04193236	-0.06536255	-0.04282854	-0.08619262	-0.046156917	-0.055335887	-0.025702436	0.016735319	0.0131870555
